,P,EFFECTSIZE,TF,FDR,SNP,GENE
176,0.19825205720850966,-0.030498949928571495,POU6F1,0.30647661017740624,,POU6F1
177,5.435860469095236e-05,0.1732093220061905,KDM2B,0.0007906706136865797,,KDM2B
178,0.343880928742162,-0.032644911271095235,USF1,0.4643118025210626,,USF1
179,0.08202710965996347,0.20464189409523814,ETV5,0.15440397112463713,,ETV5
180,0.0020471845977054312,-0.21326492936049524,ARNT2,0.010566114052673194,,ARNT2
181,0.00040485774163283365,-0.10415306770000002,HOXB2,0.003321909674936071,,HOXB2
182,0.015028788074508605,-0.12261932849523804,ETS2,0.04494590826021266,,ETS2
183,0.8590070529867961,-0.04025994100590477,MEF2B,0.9193386520260026,,MEF2B
184,0.6577356862162327,-0.01729911743285706,IRF2,0.7571058258604118,,IRF2
185,2.8998898124265655e-05,0.1891227092380952,MSX1,0.0006568567953234771,,MSX1
186,0.012937385083641948,0.13319522123809513,SREBF2,0.04019381773558663,,SREBF2
187,0.0536213298353754,-0.08018396771428571,NFATC3,0.11288701017973769,,NFATC3
188,0.8742582657387143,0.11880469889047629,ONECUT2,0.9294440034431514,,ONECUT2
189,0.04610560981584814,0.15481618266666675,HNF1A,0.10317339259490492,,HNF1A
190,0.6908897546724246,-0.012768744857142744,SPI1,0.7867783683102344,,SPI1
191,0.20538729368440964,-0.12204448828571446,FOXJ3,0.31598045182216866,,FOXJ3
192,0.000271158261289743,-0.1862077022857142,MYC,0.0025520777533152286,,MYC
193,0.418940995407603,0.033276991247595235,ZNF683,0.5319885655969562,,ZNF683
194,4.358358537362729e-05,-0.18801868840952377,NFYA,0.0007424533529884702,,NFYA
195,7.853977355992783e-05,0.18287399600000004,HOXA13,0.0010471969807990377,,HOXA13
196,0.7149259322291519,-0.1339237290076191,PLAG1,0.8027238537309775,,PLAG1
197,0.001098013007349622,-0.1401647482857143,TBX3,0.006889493379448609,,TBX3
198,0.9407948335563908,0.006303067989523792,STAT3,0.9692511934298191,,STAT3
199,8.689690258250338e-05,0.1525699551428571,HES1,0.0010695003394769647,,HES1
200,0.0025820567622232087,0.2296592066087143,KLF6,0.012519063089567073,,KLF6
201,0.00010584444675562959,0.3981609247857143,JUND,0.0012544527022889432,,JUND
202,0.04304501799302353,0.02679769972380952,FOXC1,0.09909644430048582,,FOXC1
203,3.079016228078799e-05,-0.25488796010816195,ELF3,0.0006568567953234771,,ELF3
204,0.0016581688560080461,0.1468507328238095,RFX5,0.00964752788950136,,RFX5
205,0.03807864013697074,-0.1871041229761904,TBX15,0.09231185487750482,,TBX15
206,0.5666424452343497,0.015221443785714328,TFAP2A,0.6715762313888589,,TFAP2A
207,0.9048896033478621,0.05668334986190482,SMAD4,0.9462897812788099,,SMAD4
208,0.05101636541298526,-0.05347591785714295,ELK1,0.11030565494699515,,ELK1
209,0.32729413293193266,-0.01924268395238095,ZNF333,0.4456771171839083,,ZNF333
210,0.00786285541884293,0.10172605928571432,ZBTB33,0.02734906232641019,,ZBTB33
211,0.0019873610010072112,-0.11768099485714312,XBP1,0.010566114052673194,,XBP1
212,0.8997737779028007,-0.010810400095238093,MEF2D,0.9440249473078565,,MEF2D
213,0.7246178097970102,-0.053723841845238096,FOXI1,0.8107611857868645,,FOXI1
214,0.5023539869596522,-0.024846065723809596,CTCF,0.6159129342034049,,CTCF
215,0.11744415792852769,-0.09646427595238094,HOXB3,0.20649522273147727,,HOXB3
216,0.3929650958568059,-0.02592067095238093,STAT5B,0.5111741084316174,,STAT5B
217,0.051873382052774815,0.04085315269047618,TBX21,0.11066321504591961,,TBX21
218,0.001098013007349622,-0.10700575600000017,HOMEZ,0.006889493379448609,,HOMEZ
219,0.6298159364513716,0.004751748952380952,MZF1,0.7275851973445447,,MZF1
220,0.020048813355265604,0.12460501242857158,NFIL3,0.05578800237986951,,NFIL3
221,0.06407596251544151,0.1558058695666667,EGR3,0.1273559503412502,,EGR3
222,0.6298159364513716,-0.14743588714285719,KLF3,0.7275851973445447,,KLF3
223,0.06718515695492613,-0.05477785184161904,HOXB5,0.13029848621561432,,HOXB5
224,0.418940995407603,0.031129415333333355,NR5A2,0.5319885655969562,,NR5A2
225,0.003409761867554323,-0.1500388705142857,CEBPB,0.015587482823105476,,CEBPB
226,0.25191056483881885,0.035495488638095235,ZNF784,0.3732008367982501,,ZNF784
227,0.6956742038675003,-0.009787348952380925,PKNOX1,0.7894175363035465,,PKNOX1
228,0.004805903563159755,0.11382987461904764,HOXA1,0.01922361425263902,,HOXA1
229,0.04230564925871598,0.09859273007180952,TET1,0.09810005625209502,,TET1
230,0.1867452458964588,-0.13263887801904767,GLI3,0.2929337190532687,,GLI3
231,0.1291375050826037,0.05549572334999997,MSC,0.22217205175501709,,MSC
232,0.014100788539710984,-0.22478527823809524,PLAGL1,0.042568418233089766,,PLAGL1
233,0.010371148817911418,0.21762385419047608,NR2F1,0.03386497573195565,,NR2F1
234,0.31438595797896096,-0.05155276671428577,MYBL2,0.4317747062371996,,MYBL2
235,0.003503461355363701,-0.14023722314285714,ZEB1,0.015790248362202598,,ZEB1
236,0.7736824212336953,-0.025362103009523795,ZBTB49,0.8478711465574744,,ZBTB49
237,0.0025820567622232087,0.22466063199999997,ELF5,0.012519063089567073,,ELF5
238,0.95107773355301,-0.004116623380952422,USF2,0.9692511934298191,,USF2
239,0.03807864013697074,0.05843570633333317,ELF2,0.09231185487750482,,ELF2
240,0.9459352013947032,0.04014007297619038,RELA,0.9692511934298191,,RELA
241,0.4940682449873146,-0.03887573293857143,ZNF143,0.608083993830541,,ZNF143
242,0.0476991098659019,0.07495461238095236,NFKB2,0.10526700108336971,,NFKB2
243,0.3929650958568059,0.04032557938095238,REST,0.5111741084316174,,REST
244,0.8236247044162728,-0.02985512736333333,ELF4,0.8874070889333578,,ELF4
245,0.012937385083641948,0.14167791249271428,NR1I3,0.04019381773558663,,NR1I3
246,0.7935642489045626,0.0532865132380953,GFI1,0.8608154564388475,,GFI1
247,4.8723501289868354e-05,-0.1953406439690476,MEIS1,0.0007424533529884702,,MEIS1
248,0.01265926877057974,0.17277144581904763,CREB3,0.04010857432262888,,CREB3
249,0.0019873610010072112,0.08921139304761927,MLX,0.010566114052673194,,MLX
250,0.020454257620788723,0.07529428061904786,SMAD1,0.056425538264244755,,SMAD1
251,0.04532480697361522,-0.06007875452380962,LBX2,0.10286481015288561,,LBX2
252,0.21024123834151306,0.09133588447619045,FOXD2,0.3203676012823056,,FOXD2
253,0.02171093250320521,-0.1836706299047619,ZFX,0.058877105093437854,,ZFX
254,0.27466222435662035,0.0290542401904762,SMAD2,0.40133293056675123,,SMAD2
255,0.03875870447474959,0.08375409580952378,E2F4,0.09255810023820797,,E2F4
256,0.012117830725988384,-0.17696292326666668,SMARCC1,0.038777058323162826,,SMARCC1
257,0.5448032094895804,-0.0155732863809524,ETV1,0.6529476668039915,,ETV1
258,0.6023899944076622,0.023514150080952423,FOSB,0.7035211613520143,,FOSB
259,0.0012909999278291238,0.1311613029047618,ATF1,0.007794716545383389,,ATF1
260,0.13799803882500652,-0.045468715130952436,PGR,0.232417749600011,,PGR
261,0.07959396191219033,0.05723864823809521,ZNF589,0.15071046042544917,,ZNF589
262,0.006028056721220616,-0.16038183147619045,BRCA1,0.022964025604649965,,BRCA1
263,6.052629088506765e-05,0.21859364119047622,ZNF232,0.0008421049166618109,,ZNF232
264,0.17788268848847621,-0.07506690275714284,TBP,0.2831963199816537,,TBP
265,0.004683903415607632,0.10223706219047629,RFX4,0.018972773329043572,,RFX4
266,0.9716652860426861,0.014514955394238097,HEY2,0.9808608565730585,,HEY2
267,0.006028056721220616,-0.1996646468052381,IRF1,0.022964025604649965,,IRF1
268,7.5524379540607375e-06,-0.11995144748571428,MYBL1,0.00023681802079291193,,MYBL1
269,0.04157639643431047,-0.15623469356523811,NRF1,0.09711275079546972,,NRF1
270,8.140619464756348e-06,-0.1869639234757143,YBX1,0.00023681802079291193,,YBX1
271,0.05101636541298526,-0.046816641047618957,MESP1,0.11030565494699515,,MESP1
272,0.3785474531297635,-0.055339701745238085,MTF1,0.502635622412964,,MTF1
273,0.6813561653002869,-0.01140830147619043,NR2C2,0.7814837738211176,,NR2C2
274,0.00011108395676431695,-0.223078102,LHX2,0.0012695309344493368,,LHX2
275,0.06206604645598173,-0.04790754873285716,E2F7,0.12491279789883115,,E2F7
276,0.35065555709064267,-0.03225997925952381,MEF2C,0.4714696565924607,,MEF2C
277,0.42653462795104335,0.026131671714285654,CREM,0.5373664604107633,,CREM
278,0.002810507999979087,-0.11864394301428571,ELK4,0.013225919999901586,,ELK4
279,0.13263016220499124,-0.07464752640985714,MBD2,0.2257534675829638,,MBD2
280,0.0772164392367253,0.05561554916738095,TFEC,0.14885096720332588,,TFEC
281,0.7539411322633299,-0.017726372187000003,RELB,0.8290761591899161,,RELB
282,0.001816560827890798,-0.13877372495238088,FOXJ2,0.010022404567673369,,FOXJ2
283,0.0536213298353754,0.10308497256952384,FOXP3,0.11288701017973769,,FOXP3
284,0.14539913433223017,0.07564186442857146,ZNF410,0.24107628490317956,,ZNF410
285,0.9768155058946895,0.011941576571428525,CENPB,0.9829589996424548,,CENPB
286,1.013808247598618e-05,0.19107225483190474,EOMES,0.00027034886602629815,,EOMES
