,P,EFFECTSIZE,TF,FDR,SNP,GENE
285,0.09857988650521371,0.03893404591269696,CENPB,0.17051656044145075,,CENPB
286,4.3455225523244e-05,0.149299970124931,EOMES,0.0003973049190696594,,EOMES
287,0.00032498168435730543,-0.1280303836450945,STAT4,0.0017048219507268482,,STAT4
288,1.653890597529431e-07,-0.2582768751621151,GFI1B,7.82003730133008e-06,,GFI1B
289,0.00016460415985857053,-0.2039134667870035,NR2E3,0.0009938364368819353,,NR2E3
290,1.1154242130675723e-06,0.12935272297255043,HESX1,2.745659601397101e-05,,HESX1
291,0.017007100971831498,0.06883840750219791,CREB1,0.04218815744950449,,CREB1
292,1.8744956347441775e-05,-0.33957347846995106,TP53,0.00023993544124725473,,TP53
293,0.1053510175529541,0.03651013329921432,HIF1A,0.17288372111254008,,HIF1A
294,3.6317071558017596e-08,0.23731234163261838,HEY1,2.324292579713126e-06,,HEY1
295,0.4172546759661937,-0.02036690025812271,ALX3,0.540572859551344,,ALX3
296,0.2665760454676719,0.03395365389373542,AIRE,0.37745280774183626,,AIRE
297,0.019460545191987432,0.08244747260486943,MAFB,0.04682236437169908,,MAFB
298,0.004359115990990124,0.1772740733178594,TFCP2,0.014380588836256081,,TFCP2
299,0.07441758388620773,-0.0714453083723296,ZNF713,0.14174777883087186,,ZNF713
300,2.3742320552884865e-05,0.1118191776942663,BHLHE40,0.0002619842267904537,,BHLHE40
301,0.009372212882188369,0.16470329269609255,ZSCAN16,0.025633402754703234,,ZSCAN16
302,0.0026409541198221917,0.12822682754512638,NR4A3,0.00994241550991884,,NR4A3
303,0.006381809590421953,-0.07576981285835638,NFAT5,0.018909065453102083,,NFAT5
304,0.10346874969924708,0.10884836549407528,NR2C1,0.17288372111254008,,NR2C1
305,0.03483439955791569,0.05443040564597579,ZKSCAN3,0.07634936889406178,,ZKSCAN3
306,2.0648726878882435e-07,-0.13618779563445743,ATF4,7.82003730133008e-06,,ATF4
307,0.3291718929450854,0.04653113591650028,HLTF,0.4501495971898604,,HLTF
308,0.6550598127325258,0.011452737633867005,JUN,0.7567477981025569,,JUN
309,0.1172214163715561,-0.07085737741134013,E2F1,0.19138190428009158,,E2F1
310,0.9859303247734053,-0.0026541441832873547,E2F6,0.9890210154466762,,E2F6
311,0.045971698859971065,-0.10194718659116583,E2F5,0.09742346778272014,,E2F5
312,0.04893000116706853,-0.048187205719897985,PAX6,0.10036923316321751,,PAX6
313,0.2541308608764159,-0.03034779438970056,ATF7,0.3614305576909026,,ATF7
314,0.00021283501275604796,0.18874123460810155,IRF4,0.0011351200680322557,,IRF4
315,0.21377870809636224,0.02158996870694416,HMBOX1,0.31237071502664804,,HMBOX1
316,0.7643382390108535,-0.026842420826077573,FUBP1,0.8339809708009952,,FUBP1
317,0.012073230960818344,0.1421618493444256,ZNF740,0.030907471259694962,,ZNF740
318,1.556859173444257e-05,0.14557793155850507,CEBPZ,0.0002166064936965923,,CEBPZ
319,0.010557243709648697,-0.07448966819706943,DDIT3,0.02791998336436019,,DDIT3
