,P,EFFECTSIZE,TF,FDR,SNP,GENE
219,0.5493092888088861,0.022304933593859655,MZF1,0.5958609234537069,,MZF1
220,0.14881731024380287,0.07827027040350878,NFIL3,0.1984230803250705,,NFIL3
221,0.001036168474748931,0.17337299391228056,EGR3,0.0026108182040917947,,EGR3
222,0.04606902450012227,0.11238825263596491,KLF3,0.06856785041878663,,KLF3
223,4.6912911489440663e-08,-0.286592376,HOXB5,2.7467448966502665e-06,,HOXB5
224,0.003929461859213638,0.19298945052631566,NR5A2,0.0078101105276295905,,NR5A2
225,0.5155464121263259,-0.018711674710526316,CEBPB,0.5649823694535079,,CEBPB
226,0.0004510138166614728,0.06924347229649122,ZNF784,0.001336337234552512,,ZNF784
227,2.187746493176334e-06,-0.26955885360000004,PKNOX1,3.043821207897508e-05,,PKNOX1
228,0.00017631540759835198,0.19109818788105254,HOXA1,0.000688060127213081,,HOXA1
229,1.0,0.009625897372456088,TET1,1.0,,TET1
230,0.058504336074651504,-0.19584960543771923,GLI3,0.08548578787163691,,GLI3
231,1.1727399641988854e-05,0.11805397414035079,MSC,8.33948418985874e-05,,MSC
232,0.00018155407627039427,-0.33221748758947367,PLAGL1,0.0006916345762681686,,PLAGL1
233,0.0002100154542625545,0.6908760194210526,NR2F1,0.0007636925609547435,,NR2F1
234,0.0031788275562441588,-0.08116366485964904,MYBL2,0.00643813175948184,,MYBL2
235,0.12196403808628337,0.059683246543859675,ZEB1,0.1653749668966554,,ZEB1
236,0.3230565727745166,0.05023784842982493,ZBTB49,0.37867437101774837,,ZBTB49
237,0.2688342529792359,0.05329096325789475,ELF5,0.32340962764419356,,ELF5
238,0.002889238491949047,0.10508158649122817,USF2,0.005964879467249645,,USF2
239,3.0991847835107234e-07,0.35892616292280705,ELF2,7.4291464776960295e-06,,ELF2
240,0.1706089568048006,0.08008367056140352,RELA,0.2246702311832765,,RELA
241,3.9437736201086816e-05,0.17862212452017545,ZNF143,0.00021758751007496175,,ZNF143
242,3.0991847835107234e-07,0.2812032208421053,NFKB2,7.4291464776960295e-06,,NFKB2
243,9.711827396115431e-05,0.20735685447368413,REST,0.0004504035893850635,,REST
244,0.0019559681289676475,-0.08315886449122806,ELF4,0.004316619319101015,,ELF4
245,0.0010914640940347595,0.40998270264035086,NR1I3,0.0027286602350868987,,NR1I3
246,0.7716527165020585,-0.002025759666666682,GFI1,0.7991225543063389,,GFI1
247,3.7628928249940833e-07,-0.5616169711201755,MEIS1,7.525785649988166e-06,,MEIS1
248,0.005063743475575848,0.0913038556991228,CREB3,0.009820593407177402,,CREB3
249,3.4883693284835246e-06,0.16360958771377193,MLX,3.855490645345927e-05,,MLX
250,3.4824124114200137e-07,0.33315697681140344,SMAD1,7.4291464776960295e-06,,SMAD1
251,1.1062805156001258e-07,-0.15770549571052628,LBX2,3.5400976499204026e-06,,LBX2
252,0.00046363242722428314,-0.1898166855117544,FOXD2,0.0013611227221263357,,FOXD2
253,0.004515789575574265,-0.18734242319298233,ZFX,0.008811296732827836,,ZFX
254,0.12374694549168465,-0.06886049540350886,SMAD2,0.16708448336429996,,SMAD2
255,0.8629196189911412,0.0018594732175438722,E2F4,0.8850457630678372,,E2F4
256,0.0023236516866981596,-0.3130246797219298,SMARCC1,0.004990392884183967,,SMARCC1
257,0.042204678457918636,-0.041100449519298234,ETV1,0.06400709529163015,,ETV1
258,0.5790914202401183,-0.02392135452596489,FOSB,0.6176975149227928,,FOSB
259,8.701439698776797e-07,0.1975368363947369,ATF1,1.4655056334781976e-05,,ATF1
260,0.0003412977096325193,-0.16751309787719304,PGR,0.0010707379125726097,,PGR
261,0.22400058537912337,-0.035721736912280866,ZNF589,0.281098773809096,,ZNF589
262,0.0004510138166614728,-0.17600823190350873,BRCA1,0.001336337234552512,,BRCA1
263,1.7514367287240073e-05,0.16662190991929823,ZNF232,0.00011437954146769026,,ZNF232
264,2.7703284060075008e-05,-0.22336441615877203,TBP,0.00015830448034328577,,TBP
265,0.46475180957957574,0.013666093310526303,RFX4,0.5181901709598057,,RFX4
266,0.0007160000029506334,0.26502565075263157,HEY2,0.0019093333412016891,,HEY2
267,0.6513757567812508,-0.023310016973684067,IRF1,0.6901994773841068,,IRF1
268,1.0,0.0015715080614035204,MYBL1,1.0,,MYBL1
269,0.00035102548262592613,-0.1904682129940351,NRF1,0.0010905646062164694,,NRF1
270,0.5444200345527195,-0.026272494666666646,YBX1,0.59256602400296,,YBX1
271,0.016779306557036473,-0.060301491854105264,MESP1,0.027965510928394124,,MESP1
272,0.07479946909452473,0.056961358709649135,MTF1,0.10638146715665739,,MTF1
273,0.0002040077431008676,0.2051504879999999,NR2C2,0.0007590985789799725,,NR2C2
274,7.029188188853811e-06,-0.26747194156315796,LHX2,6.0792978930627556e-05,,LHX2
275,1.9986632871175406e-05,-0.1369229966464912,E2F7,0.00012540632389757117,,E2F7
276,2.1344082807689035e-05,-0.25622073991228034,MEF2C,0.00012886993393321683,,MEF2C
277,0.3642073766710001,0.03956053623333336,CREM,0.42380494739898195,,CREM
278,0.0008854529114614613,-0.141283016591228,ELK4,0.002322499439898915,,ELK4
279,0.3961040717870954,0.037603597133842065,MBD2,0.45925109772416856,,MBD2
280,0.0005770983882285342,0.1735864248596492,TFEC,0.001634260922417088,,TFEC
